participant,gambno,opta,optb,pa1,pa2,pb1,pb2,type,choice,group,sex,wtpamount_opta,wtpamount_optb,oa1,ob1,CV.A,CV.B,CVhigh,CVdiff,CVchoice,EV.A,EV.B,EVhigh,EVdiff,EVlogdiff,EVchoice
583ec287ad2f4300014b355a,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,1,old,Male,-20,-100,-20,-100,4.465423,9.513149,0,-5.047726,0,-0.06,-9.5,1,9.44,2.244956,1
583ec287ad2f4300014b355a,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,1,old,Male,-180,-80,-180,-80,13.37609809,5.291502622,1,8.084595464,1,-1.08,-52,1,50.92,3.930255774,1
583ec287ad2f4300014b355a,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,old,Male,-180,-80,-180,-80,13.3761,5.291503,1,8.084595,1,-1.08,-52,1,50.92,3.930256,1
583ec287ad2f4300014b355a,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,0,old,Male,-80,-200,-80,-200,7.042726745,14.12090649,0,-7.078179742,1,-30.4,-0.6,0,-29.8,3.394508394,1
583ec287ad2f4300014b355a,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,0,old,Male,-80,-200,-80,-200,7.042727,14.12091,0,-7.07818,1,-30.4,-0.6,0,-29.8,3.394508,1
583ec287ad2f4300014b355a,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,1,old,Male,-100,-177,-100,-177,9.984988733,13.03533659,0,-3.050347856,0,-0.3,-7.08,1,6.78,1.913977102,1
583ec287ad2f4300014b355a,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,1,old,Male,-100,-177,-100,-177,9.984989,13.03534,0,-3.050348,0,-0.3,-7.08,1,6.78,1.913977,1
583ec287ad2f4300014b355a,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,old,Male,-180,-200,-180,-200,13.39626814,12.32882801,1,1.067440131,1,-0.54,-48,1,47.46,3.859887251,1
583ec287ad2f4300014b355a,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,1,old,Male,-180,-200,-180,-200,13.39627,12.32883,1,1.06744,1,-0.54,-48,1,47.46,3.859887,1
583ec287ad2f4300014b355a,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,old,Male,-177,-80,-177,-80,13.06923869,8.939798655,1,4.129440037,0,-6.195,-0.08,0,-6.115,1.810744769,1
583ec287ad2f4300014b355a,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,0,old,Male,-177,-80,-177,-80,13.06924,8.939799,1,4.12944,0,-6.195,-0.08,0,-6.115,1.810745,1
583ec287ad2f4300014b355a,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,1,old,Male,-20,-177,-20,-177,4.45421149,11.28893263,0,-6.834721143,0,-0.16,-49.56,1,49.4,3.899950424,1
583ec287ad2f4300014b355a,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,1,old,Male,-20,-177,-20,-177,4.454211,11.28893,0,-6.834721,0,-0.16,-49.56,1,49.4,3.89995,1
583ec287ad2f4300014b355a,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,1,old,Male,-177,-20,-177,-20,1.33041347,2.449489743,0,-1.119076273,0,-175.23,-14,0,-161.23,5.082831917,0
583ec287ad2f4300014b355a,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,0,old,Male,-177,-20,-177,-20,1.330413,2.44949,0,-1.119076,1,-175.23,-14,0,-161.23,5.082832,1
583ec287ad2f4300014b355a,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,1,old,Male,-105,-155,-105,-155,8.387490686,5.282045058,1,3.105445627,1,-34.65,-127.1,1,92.45,4.526667958,1
583ec287ad2f4300014b355a,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,old,Male,-105,-155,-105,-155,8.387491,5.282045,1,3.105446,1,-34.65,-127.1,1,92.45,4.526668,1
583ec287ad2f4300014b355a,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,1,old,Male,-10,-100,-10,-100,2,7.071067812,0,-5.071067812,0,-6,-50,1,44,3.784189634,1
583ec287ad2f4300014b355a,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,1,old,Male,-10,-100,-10,-100,2,7.071068,0,-5.071068,0,-6,-50,1,44,3.78419,1
58cefdb030c4cf0001ceb3ac,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,0,old,Female,-5,-2,-5,-2,1.58113883,0.244948974,1,1.336189856,0,-2.5,-1.94,0,-0.56,-0.579818495,1
58cefdb030c4cf0001ceb3ac,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,monchoice,1,old,Female,-5,-2,-5,-2,1.581139,0.244949,1,1.33619,1,-2.5,-1.94,0,-0.56,-0.5798185,0
58cefdb030c4cf0001ceb3ac,2,Fatigue,Depression,0.98,0.02,0.35,0.65,medchoice,1,old,Female,-2,-30,-2,-30,0.2,4.415880433,0,-4.215880433,0,-1.96,-10.5,1,8.54,2.144761008,1
58cefdb030c4cf0001ceb3ac,2,Fatigue,Depression,0.98,0.02,0.35,0.65,monchoice,1,old,Female,-2,-30,-2,-30,0.2,4.41588,0,-4.21588,0,-1.96,-10.5,1,8.54,2.144761,1
58cefdb030c4cf0001ceb3ac,3,Fatigue,Depression,0.98,0.02,0.55,0.45,medchoice,1,old,Female,-2,-30,-2,-30,0.2,3.674234614,0,-3.474234614,0,-1.96,-16.5,1,14.54,2.676903472,1
58cefdb030c4cf0001ceb3ac,3,Fatigue,Depression,0.98,0.02,0.55,0.45,monchoice,1,old,Female,-2,-30,-2,-30,0.2,3.674235,0,-3.474235,0,-1.96,-16.5,1,14.54,2.676903,1
58cefdb030c4cf0001ceb3ac,4,Itching,Insomnia,0.5,0.5,0.98,0.02,medchoice,0,old,Female,-21,-4,-21,-4,3.240370349,0.282842712,1,2.957527637,0,-10.5,-3.92,0,-6.58,1.884034745,1
58cefdb030c4cf0001ceb3ac,4,Itching,Insomnia,0.5,0.5,0.98,0.02,monchoice,0,old,Female,-21,-4,-21,-4,3.24037,0.2828427,1,2.957528,0,-10.5,-3.92,0,-6.58,1.884035,1
58cefdb030c4cf0001ceb3ac,5,Insomnia,Itching,0.98,0.02,0.7,0.3,medchoice,1,old,Female,-4,-21,-4,-21,0.282842712,2.50998008,0,-2.227137367,0,-3.92,-14.7,1,10.78,2.377692565,1
58cefdb030c4cf0001ceb3ac,5,Insomnia,Itching,0.98,0.02,0.7,0.3,monchoice,1,old,Female,-4,-21,-4,-21,0.2828427,2.50998,0,-2.227137,0,-3.92,-14.7,1,10.78,2.377693,1
58cefdb030c4cf0001ceb3ac,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,medchoice,0,old,Female,-51,-21,-51,-21,5.296225071,0.64807407,1,4.648151001,0,-22.95,-20.58,0,-2.37,0.862889955,1
58cefdb030c4cf0001ceb3ac,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,monchoice,1,old,Female,-51,-21,-51,-21,5.296225,0.6480741,1,4.648151,1,-22.95,-20.58,0,-2.37,0.86289,0
58cefdb030c4cf0001ceb3ac,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,medchoice,1,old,Female,-51,-21,-51,-21,4.737087713,0.64807407,1,4.089013643,1,-28.56,-20.58,0,-7.98,2.076938411,0
58cefdb030c4cf0001ceb3ac,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,monchoice,1,old,Female,-51,-21,-51,-21,4.737088,0.6480741,1,4.089014,1,-28.56,-20.58,0,-7.98,2.076938,0
58cefdb030c4cf0001ceb3ac,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,medchoice,0,old,Female,-6,-20,-6,-20,0.64807407,2.828427125,0,-2.180353055,1,-5.58,-12,1,6.42,1.859418118,0
58cefdb030c4cf0001ceb3ac,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,monchoice,0,old,Female,-6,-20,-6,-20,0.6480741,2.828427,0,-2.180353,1,-5.58,-12,1,6.42,1.859418,0
58cefdb030c4cf0001ceb3ac,9,Itching,Fever,0.96,0.04,0.5,0.5,medchoice,0,old,Female,-21,-3,-21,-3,0.916515139,1.224744871,0,-0.308229732,1,-20.16,-1.5,0,-18.66,2.926382195,1
58cefdb030c4cf0001ceb3ac,9,Itching,Fever,0.96,0.04,0.5,0.5,monchoice,0,old,Female,-21,-3,-21,-3,0.9165151,1.224745,0,-0.3082297,1,-20.16,-1.5,0,-18.66,2.926382,1
58cefdb030c4cf0001ceb3ac,10,Fever,Itching,0.71,0.29,0.96,0.04,medchoice,1,old,Female,-3,-21,-3,-21,0.932737905,0.916515139,1,0.016222766,1,-2.13,-20.16,1,18.03,2.892037037,1
58cefdb030c4cf0001ceb3ac,10,Fever,Itching,0.71,0.29,0.96,0.04,monchoice,1,old,Female,-3,-21,-3,-21,0.9327379,0.9165151,1,0.01622277,1,-2.13,-20.16,1,18.03,2.892037,1
58cefdb030c4cf0001ceb3ac,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,medchoice,0,old,Female,-30,-20,-30,-20,4.929503018,0.632455532,1,4.297047486,0,-5.7,-19.6,1,13.9,2.63188884,0
58cefdb030c4cf0001ceb3ac,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,monchoice,1,old,Female,-30,-20,-30,-20,4.929503,0.6324555,1,4.297047,1,-5.7,-19.6,1,13.9,2.631889,1
58cefdb030c4cf0001ceb3ac,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,medchoice,1,old,Female,-4,-51,-4,-51,0.489897949,6.960603422,0,-6.470705474,0,-3.76,-2.55,0,-1.21,0.19062036,0
58cefdb030c4cf0001ceb3ac,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,monchoice,0,old,Female,-4,-51,-4,-51,0.4898979,6.960603,0,-6.470705,1,-3.76,-2.55,0,-1.21,0.1906204,1
58cefdb030c4cf0001ceb3ac,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,medchoice,1,old,Female,-4,-51,-4,-51,0.2,6.184658438,0,-5.984658438,0,-3.96,-12.75,1,8.79,2.173614712,1
58cefdb030c4cf0001ceb3ac,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,monchoice,1,old,Female,-4,-51,-4,-51,0.2,6.184658,0,-5.984658,0,-3.96,-12.75,1,8.79,2.173615,1
58cefdb030c4cf0001ceb3ac,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,medchoice,1,old,Female,-20,-51,-20,-51,0.632455532,6.143289021,0,-5.510833489,0,-19.6,-13.26,0,-6.34,1.846878768,0
58cefdb030c4cf0001ceb3ac,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,monchoice,0,old,Female,-20,-51,-20,-51,0.6324555,6.143289,0,-5.510833,1,-19.6,-13.26,0,-6.34,1.846879,1
58cefdb030c4cf0001ceb3ac,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,medchoice,1,old,Female,-4,-6,-4,-6,1.341640786,0.424264069,1,0.917376718,1,-2.2,-5.82,1,3.62,1.286474026,1
58cefdb030c4cf0001ceb3ac,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,monchoice,1,old,Female,-4,-6,-4,-6,1.341641,0.4242641,1,0.9173767,1,-2.2,-5.82,1,3.62,1.286474,1
58cefdb030c4cf0001ceb3ac,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,old,Female,-4,-15,-4,-15,1.183215957,0.547722558,1,0.635493399,1,-2.6,-14.7,1,12.1,2.493205453,1
58cefdb030c4cf0001ceb3ac,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,old,Female,-4,-15,-4,-15,1.183216,0.5477226,1,0.6354934,1,-2.6,-14.7,1,12.1,2.493205,1
58cefdb030c4cf0001ceb3ac,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,0,old,Female,-50,-6,-50,-6,4.301162634,0.424264069,1,3.876898565,0,-31.5,-5.82,0,-25.68,3.245712479,1
58cefdb030c4cf0001ceb3ac,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,0,old,Female,-50,-6,-50,-6,4.301163,0.4242641,1,3.876899,0,-31.5,-5.82,0,-25.68,3.245712,1
58cefdb030c4cf0001ceb3ac,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,0,old,Female,-1,-2,-1,-2,0.244948974,0.979795897,0,-0.734846923,1,-0.94,-1.04,1,0.1,-2.302585093,0
58cefdb030c4cf0001ceb3ac,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,0,old,Female,-1,-2,-1,-2,0.244949,0.9797959,0,-0.7348469,1,-0.94,-1.04,1,0.1,-2.302585,0
58cefdb030c4cf0001ceb3ac,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,1,old,Female,-3,-50,-3,-50,1.449137675,1,1,0.449137675,1,-0.9,-49,1,48.1,3.873282177,1
58cefdb030c4cf0001ceb3ac,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,1,old,Female,-3,-50,-3,-50,1.449138,1,1,0.4491377,1,-0.9,-49,1,48.1,3.873282,1
58cefdb030c4cf0001ceb3ac,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,0,old,Female,-15,-3,-15,-3,0.547722558,1.596871942,0,-1.049149385,1,-14.7,-0.45,0,-14.25,2.656756907,1
58cefdb030c4cf0001ceb3ac,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,0,old,Female,-15,-3,-15,-3,0.5477226,1.596872,0,-1.049149,1,-14.7,-0.45,0,-14.25,2.656757,1
58cefdb030c4cf0001ceb3ac,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,old,Female,-1,-6,-1,-6,0.632455532,0.424264069,1,0.208191463,1,-0.6,-5.82,1,5.22,1.652497402,1
58cefdb030c4cf0001ceb3ac,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,1,old,Female,-1,-6,-1,-6,0.6324555,0.4242641,1,0.2081915,1,-0.6,-5.82,1,5.22,1.652497,1
58cefdb030c4cf0001ceb3ac,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,0,old,Female,-30,-5,-30,-5,2.387467277,0.316227766,1,2.071239511,0,-24.3,-4.9,0,-19.4,2.965273066,1
58cefdb030c4cf0001ceb3ac,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,0,old,Female,-30,-5,-30,-5,2.387467,0.3162278,1,2.07124,0,-24.3,-4.9,0,-19.4,2.965273,1
58cefdb030c4cf0001ceb3ac,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,old,Female,-4,-15,-4,-15,1.993990973,3.69459064,0,-1.700599667,0,-0.024,-1.35,1,1.326,0.282166892,1
58cefdb030c4cf0001ceb3ac,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,1,old,Female,-4,-15,-4,-15,1.993991,3.694591,0,-1.7006,0,-0.024,-1.35,1,1.326,0.2821669,1
58cefdb030c4cf0001ceb3ac,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,1,old,Female,-20,-6,-20,-6,4.460941605,2.323790008,1,2.137151597,1,-0.1,-0.6,1,0.5,-0.693147181,1
58cefdb030c4cf0001ceb3ac,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,0,old,Female,-20,-6,-20,-6,4.460942,2.32379,1,2.137152,0,-0.1,-0.6,1,0.5,-0.6931472,0
58cefdb030c4cf0001ceb3ac,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,0,old,Female,-21,-5,-21,-5,4.513313639,2.234949664,1,2.278363975,0,-0.63,-0.005,0,-0.625,-0.470003629,1
58cefdb030c4cf0001ceb3ac,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,0,old,Female,-21,-5,-21,-5,4.513314,2.23495,1,2.278364,0,-0.63,-0.005,0,-0.625,-0.4700036,1
58cefdb030c4cf0001ceb3ac,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,1,old,Female,-6,-50,-6,-50,2.424871131,7.067531394,0,-4.642660263,0,-0.12,-0.05,0,-0.07,-2.659260037,0
58cefdb030c4cf0001ceb3ac,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,0,old,Female,-6,-50,-6,-50,2.424871,7.067531,0,-4.64266,1,-0.12,-0.05,0,-0.07,-2.65926,1
58cefdb030c4cf0001ceb3ac,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,0,old,Female,-1,-2,-1,-2,0.994987437,1.413506279,0,-0.418518842,1,-0.01,-0.002,0,-0.008,-4.828313737,1
58cefdb030c4cf0001ceb3ac,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,0,old,Female,-1,-2,-1,-2,0.9949874,1.413506,0,-0.4185188,1,-0.01,-0.002,0,-0.008,-4.828314,1
58cefdb030c4cf0001ceb3ac,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,old,Female,-3,-51,-3,-51,1.72945078,6.997142274,0,-5.267691494,0,-0.009,-2.04,1,2.031,0.708528283,1
58cefdb030c4cf0001ceb3ac,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,old,Female,-3,-51,-3,-51,1.729451,6.997142,0,-5.267691,0,-0.009,-2.04,1,2.031,0.7085283,1
58cefdb030c4cf0001ceb3ac,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,old,Female,-6,-5,-6,-5,0.81240384,2.224859546,0,-1.412455706,1,-5.34,-0.05,0,-5.29,1.665818246,1
58cefdb030c4cf0001ceb3ac,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,old,Female,-6,-5,-6,-5,0.8124038,2.22486,0,-1.412456,1,-5.34,-0.05,0,-5.29,1.665818,1
58cefdb030c4cf0001ceb3ac,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,0,old,Female,-1,-2,-1,-2,0.979795897,1.412090649,0,-0.432294752,1,-0.04,-0.006,0,-0.034,-3.381394754,1
58cefdb030c4cf0001ceb3ac,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,0,old,Female,-1,-2,-1,-2,0.9797959,1.412091,0,-0.4322948,1,-0.04,-0.006,0,-0.034,-3.381395,1
58cefdb030c4cf0001ceb3ac,31,Tremor,Fever,0.91,0.09,0.03,0.97,medchoice,0,old,Female,-50,-3,-50,-3,2.121320344,1.705872211,1,0.415448133,0,-45.5,-0.09,0,-45.41,3.815732345,1
58cefdb030c4cf0001ceb3ac,31,Tremor,Fever,0.91,0.09,0.03,0.97,monchoice,0,old,Female,-50,-3,-50,-3,2.12132,1.705872,1,0.4154481,0,-45.5,-0.09,0,-45.41,3.815732,1
58cefdb030c4cf0001ceb3ac,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,medchoice,0,old,Female,-6,-1,-6,-1,2.393741841,0.996995486,1,1.396746354,0,-0.27,-0.006,0,-0.264,-1.331806176,1
58cefdb030c4cf0001ceb3ac,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,monchoice,0,old,Female,-6,-1,-6,-1,2.393742,0.9969955,1,1.396746,0,-0.27,-0.006,0,-0.264,-1.331806,1
58cefdb030c4cf0001ceb3ac,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,medchoice,0,old,Female,-51,-21,-51,-21,7.13070824,4.536518489,1,2.594189751,0,-0.153,-0.42,1,0.267,-1.320506621,0
58cefdb030c4cf0001ceb3ac,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,monchoice,0,old,Female,-51,-21,-51,-21,7.130708,4.536518,1,2.59419,0,-0.153,-0.42,1,0.267,-1.320507,0
58cefdb030c4cf0001ceb3ac,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,medchoice,0,old,Female,-20,-30,-20,-30,2.049390153,5.43599117,0,-3.386601017,1,-15.8,-0.45,0,-15.35,2.731115474,1
58cefdb030c4cf0001ceb3ac,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,monchoice,0,old,Female,-20,-30,-20,-30,2.04939,5.435991,0,-3.386601,1,-15.8,-0.45,0,-15.35,2.731115,1
58cefdb030c4cf0001ceb3ac,35,Itching,Insomnia,0.003,0.997,0.095,0.905,medchoice,0,old,Female,-21,-4,-21,-4,4.575696668,1.902629759,1,2.673066909,0,-0.063,-0.38,1,0.317,-1.148853505,0
58cefdb030c4cf0001ceb3ac,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,1,old,Female,-21,-4,-21,-4,4.575697,1.90263,1,2.673067,1,-0.063,-0.38,1,0.317,-1.148854,1
58cefdb030c4cf0001ceb3ac,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,0,old,Female,-30,-2,-30,-2,5.460769177,0.836660027,1,4.62410915,0,-0.18,-1.3,1,1.12,0.113328685,0
58cefdb030c4cf0001ceb3ac,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,old,Female,-30,-2,-30,-2,5.460769,0.83666,1,4.624109,1,-0.18,-1.3,1,1.12,0.1133287,1
58cefdb030c4cf0001ceb3ac,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,0,old,Female,-2,-5,-2,-5,1.113552873,2.232711356,0,-1.119158484,1,-0.76,-0.015,0,-0.745,-0.294371061,1
58cefdb030c4cf0001ceb3ac,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,0,old,Female,-2,-5,-2,-5,1.113553,2.232711,0,-1.119158,1,-0.76,-0.015,0,-0.745,-0.2943711,1
58cefdb030c4cf0001ceb3ac,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,1,old,Female,-4,-6,-4,-6,1.996997747,2.4,0,-0.403002253,0,-0.012,-0.24,1,0.228,-1.47840965,1
58cefdb030c4cf0001ceb3ac,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,1,old,Female,-4,-6,-4,-6,1.996998,2.4,0,-0.4030023,0,-0.012,-0.24,1,0.228,-1.47841,1
58cefdb030c4cf0001ceb3ac,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,old,Female,-30,-5,-30,-5,5.469003566,1.949358869,1,3.519644697,1,-0.09,-1.2,1,1.11,0.104360015,1
58cefdb030c4cf0001ceb3ac,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,0,old,Female,-30,-5,-30,-5,5.469004,1.949359,1,3.519645,0,-0.09,-1.2,1,1.11,0.10436,0
58cefdb030c4cf0001ceb3ac,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,old,Female,-6,-2,-6,-2,2.406241883,1.413506279,1,0.992735604,0,-0.21,-0.002,0,-0.208,-1.570217199,1
58cefdb030c4cf0001ceb3ac,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,0,old,Female,-6,-2,-6,-2,2.406242,1.413506,1,0.9927356,0,-0.21,-0.002,0,-0.208,-1.570217,1
58cefdb030c4cf0001ceb3ac,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,0,old,Female,-21,-6,-21,-6,4.564208584,2.078460969,1,2.485747615,0,-0.168,-1.68,1,1.512,0.413433278,0
58cefdb030c4cf0001ceb3ac,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,1,old,Female,-21,-6,-21,-6,4.564209,2.078461,1,2.485748,1,-0.168,-1.68,1,1.512,0.4134333,1
58cefdb030c4cf0001ceb3ac,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,1,old,Female,-6,-21,-6,-21,0.244948974,2.50998008,0,-2.265031105,0,-5.94,-14.7,1,8.76,2.170195905,1
58cefdb030c4cf0001ceb3ac,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,1,old,Female,-6,-21,-6,-21,0.244949,2.50998,0,-2.265031,0,-5.94,-14.7,1,8.76,2.170196,1
58cefdb030c4cf0001ceb3ac,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,1,old,Female,-50,-15,-50,-15,5.787918451,1.643167673,1,4.144750779,1,-16.5,-12.3,0,-4.2,1.435084525,0
58cefdb030c4cf0001ceb3ac,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,old,Female,-50,-15,-50,-15,5.787918,1.643168,1,4.144751,1,-16.5,-12.3,0,-4.2,1.435085,0
58cefdb030c4cf0001ceb3ac,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,0,old,Female,-1,-4,-1,-4,0.632455532,1.414213562,0,-0.78175803,1,-0.6,-2,1,1.4,0.336472237,0
58cefdb030c4cf0001ceb3ac,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,1,old,Female,-1,-4,-1,-4,0.6324555,1.414214,0,-0.781758,0,-0.6,-2,1,1.4,0.3364722,1
59d5c894c732930001d88b5e,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,1,young,Male,-4,-1,-4,-1,1.414213562,0.173205081,1,1.241008482,1,-2,-0.97,0,-1.03,0.029558802,0
59d5c894c732930001d88b5e,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,monchoice,1,young,Male,-4,-1,-4,-1,1.414214,0.1732051,1,1.241008,1,-2,-0.97,0,-1.03,0.0295588,0
59d5c894c732930001d88b5e,2,Fatigue,Depression,0.98,0.02,0.35,0.65,medchoice,1,young,Male,-1,-10,-1,-10,0.141421356,2.549509757,0,-2.408088401,0,-0.98,-3.5,1,2.52,0.924258902,1
59d5c894c732930001d88b5e,2,Fatigue,Depression,0.98,0.02,0.35,0.65,monchoice,0,young,Male,-1,-10,-1,-10,0.1414214,2.54951,0,-2.408088,1,-0.98,-3.5,1,2.52,0.9242589,0
59d5c894c732930001d88b5e,3,Fatigue,Depression,0.98,0.02,0.55,0.45,medchoice,0,young,Male,-1,-10,-1,-10,0.141421356,2.121320344,0,-1.979898987,1,-0.98,-5.5,1,4.52,1.508511994,0
59d5c894c732930001d88b5e,3,Fatigue,Depression,0.98,0.02,0.55,0.45,monchoice,0,young,Male,-1,-10,-1,-10,0.1414214,2.12132,0,-1.979899,1,-0.98,-5.5,1,4.52,1.508512,0
59d5c894c732930001d88b5e,4,Itching,Insomnia,0.5,0.5,0.98,0.02,medchoice,1,young,Male,-2,-14,-2,-14,1,0.529150262,1,0.470849738,1,-1,-13.72,1,12.72,2.543175558,1
59d5c894c732930001d88b5e,4,Itching,Insomnia,0.5,0.5,0.98,0.02,monchoice,1,young,Male,-2,-14,-2,-14,1,0.5291503,1,0.4708497,1,-1,-13.72,1,12.72,2.543176,1
59d5c894c732930001d88b5e,5,Insomnia,Itching,0.98,0.02,0.7,0.3,medchoice,0,young,Male,-14,-2,-14,-2,0.529150262,0.774596669,0,-0.245446407,1,-13.72,-1.4,0,-12.32,2.511223958,1
59d5c894c732930001d88b5e,5,Insomnia,Itching,0.98,0.02,0.7,0.3,monchoice,0,young,Male,-14,-2,-14,-2,0.5291503,0.7745967,0,-0.2454464,1,-13.72,-1.4,0,-12.32,2.511224,1
59d5c894c732930001d88b5e,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,medchoice,1,young,Male,-7,-2,-7,-2,1.962141687,0.2,1,1.762141687,1,-3.15,-1.96,0,-1.19,0.173953307,0
